Start date;End date;Spot-Prices (€/MWh);Solarpark Inden CF (West);Solarpark Weesow-Willmersdorf (East);Solarpark Lauingen (Helmeringen 1, 2 und 3) (South);Solarpark Eggebek (North)
25.11.2025 06:00;25.11.2025 07:00;122,41;0;0;0;0
25.11.2025 07:00;25.11.2025 08:00;291,02;0;0,003;0,004;0
25.11.2025 08:00;25.11.2025 09:00;333,28;0,004;0,041;0,047;0,036
25.11.2025 09:00;25.11.2025 10:00;292,65;0,021;0,08;0,095;0,118
25.11.2025 10:00;25.11.2025 11:00;273,09;0,032;0,114;0,136;0,198
25.11.2025 11:00;25.11.2025 12:00;326,63;0,036;0,114;0,151;0,236
25.11.2025 12:00;25.11.2025 13:00;351;0,026;0,087;0,135;0,179
25.11.2025 13:00;25.11.2025 14:00;317,65;0,016;0,035;0,091;0,098
25.11.2025 14:00;25.11.2025 15:00;300;0,003;0,008;0,037;0,024
25.11.2025 15:00;25.11.2025 16:00;310;0;0;0;0
25.11.2025 16:00;25.11.2025 17:00;325,08;0;0;0;0
25.11.2025 17:00;25.11.2025 18:00;373,31;0;0;0;0
25.11.2025 18:00;25.11.2025 19:00;297,91;0;0;0;0
25.11.2025 19:00;25.11.2025 20:00;249,37;0;0;0;0
25.11.2025 20:00;25.11.2025 21:00;172,83;0;0;0;0
25.11.2025 21:00;25.11.2025 22:00;135,02;0;0;0;0
25.11.2025 22:00;25.11.2025 23:00;119,16;0;0;0;0
25.11.2025 23:00;26.11.2025 00:00;102,04;0;0;0;0
26.11.2025 00:00;26.11.2025 01:00;92,85;0;0;0;0
26.11.2025 01:00;26.11.2025 02:00;89,95;0;0;0;0
26.11.2025 02:00;26.11.2025 03:00;88,33;0;0;0;0
26.11.2025 03:00;26.11.2025 04:00;89,44;0;0;0;0
26.11.2025 04:00;26.11.2025 05:00;89,8;0;0;0;0
26.11.2025 05:00;26.11.2025 06:00;97,25;0;0;0;0
26.11.2025 06:00;26.11.2025 07:00;129,82;0;0;0;0
26.11.2025 07:00;26.11.2025 08:00;191,17;0;0;0,002;0
26.11.2025 08:00;26.11.2025 09:00;237,22;0,01;0,031;0,036;0,031
26.11.2025 09:00;26.11.2025 10:00;211,85;0,044;0,07;0,083;0,088
26.11.2025 10:00;26.11.2025 11:00;197,14;0,087;0,105;0,131;0,122
26.11.2025 11:00;26.11.2025 12:00;170,5;0,148;0,113;0,137;0,13
26.11.2025 12:00;26.11.2025 13:00;164,68;0,204;0,113;0,112;0,122
26.11.2025 13:00;26.11.2025 14:00;168,24;0,162;0,079;0,065;0,079
26.11.2025 14:00;26.11.2025 15:00;184,49;0,08;0,018;0,034;0,02
26.11.2025 15:00;26.11.2025 16:00;223,72;0,002;0;0;0
26.11.2025 16:00;26.11.2025 17:00;294,38;0;0;0;0
26.11.2025 17:00;26.11.2025 18:00;294,61;0;0;0;0
26.11.2025 18:00;26.11.2025 19:00;228,93;0;0;0;0
26.11.2025 19:00;26.11.2025 20:00;183,67;0;0;0;0
26.11.2025 20:00;26.11.2025 21:00;141,26;0;0;0;0
26.11.2025 21:00;26.11.2025 22:00;114,95;0;0;0;0
26.11.2025 22:00;26.11.2025 23:00;101,99;0;0;0;0
26.11.2025 23:00;27.11.2025 00:00;90,19;0;0;0;0
27.11.2025 00:00;27.11.2025 01:00;89,95;0;0;0;0
27.11.2025 01:00;27.11.2025 02:00;84,27;0;0;0;0
27.11.2025 02:00;27.11.2025 03:00;79,95;0;0;0;0
27.11.2025 03:00;27.11.2025 04:00;77,34;0;0;0;0
27.11.2025 04:00;27.11.2025 05:00;79,95;0;0;0;0
27.11.2025 05:00;27.11.2025 06:00;82,08;0;0;0;0
27.11.2025 06:00;27.11.2025 07:00;112,22;0;0;0;0
27.11.2025 07:00;27.11.2025 08:00;122;0;0,006;0,056;0
27.11.2025 08:00;27.11.2025 09:00;123,1;0,04;0,097;0,241;0
