# Region:;Inden_CF
# Optimized PV Capacity (kW):;2012.07
# Optimized Battery Capacity (kWh):;-0.00
Time;Market_Spot_Price_EUR_per_kWh;PV_Generation_kW;Battery_Charge_kW;Battery_Discharge_kW;State_of_Charge_kWh;Sell_from_PV_kW;Sell_from_Batt_kW
4489;0,10192;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4490;0,09912;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4491;0,101;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4492;0,10822;58,35010060362173;0,0;0,0;-0,0;58,35010060362173;-0,0
4493;0,13419999999999999;193,15895372233402;0,0;-0,0;-0,0;193,15895372233402;-0,0
4494;0,14367;438,6317907444668;0,0;0,0;-0,0;438,6317907444668;-0,0
4495;0,15228999999999998;690,1408450704225;0,0;-0,0;-0,0;690,1408450704225;-0,0
4496;0,13199;798,7927565392355;0,0;-0,0;-0,0;798,7927565392355;-0,0
4497;0,10864;607,645875251509;0,0;-0,0;-0,0;607,645875251509;-0,0
4498;0,10898000000000001;350,10060362173033;0,0;-0,0;-0,0;350,10060362173033;-0,0
4499;0,09024;404,42655935613686;-0,0;0,0;-0,0;404,42655935613686;-0,0
4500;0,071;430,5835010060362;0,0;-0,0;-0,0;430,5835010060362;-0,0
4501;0,053020000000000005;336,0160965794769;0,0;0,0;-0,0;336,0160965794769;-0,0
4502;0,05067;366,19718309859155;-0,0;0,0;-0,0;366,19718309859155;-0,0
4503;0,05251;378,2696177062374;-0,0;0,0;-0,0;378,2696177062374;-0,0
4504;0,0723;370,2213279678068;0,0;-0,0;-0,0;370,2213279678068;-0,0
4505;0,08795;217,30382293762574;0,0;-0,0;-0,0;217,30382293762574;-0,0
4506;0,09226999999999999;80,48289738430583;0,0;-0,0;-0,0;80,48289738430583;-0,0
4507;0,09728;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4508;0,10992;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4509;0,11009000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4510;0,09581999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4511;0,10382999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4512;0,09290000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4513;0,08613;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4514;0,08478;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4515;0,08537;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4516;0,09114;36,21730382293762;0,0;0,0;-0,0;36,21730382293762;-0,0
4517;0,10798999999999999;144,8692152917505;0,0;-0,0;-0,0;144,8692152917505;-0,0
4518;0,11865;329,97987927565396;0,0;-0,0;-0,0;329,97987927565396;-0,0
4519;0,11776;649,8993963782697;0,0;-0,0;-0,0;649,8993963782697;-0,0
4520;0,09406;925,5533199195171;0,0;-0,0;-0,0;925,5533199195171;-0,0
4521;0,08178;873,2394366197183;0,0;0,0;-0,0;873,2394366197183;-0,0
4522;0,07844;877,2635814889336;0,0;-0,0;-0,0;877,2635814889336;-0,0
4523;0,060149999999999995;971,8309859154929;-0,0;0,0;-0,0;971,8309859154929;-0,0
4524;0,05472;1020,1207243460765;0,0;-0,0;-0,0;1020,1207243460765;-0,0
4525;0,05304;1022,1327967806841;0,0;0,0;-0,0;1022,1327967806841;-0,0
4526;0,05465;903,420523138833;0,0;-0,0;-0,0;903,420523138833;-0,0
4527;0,06520000000000001;756,5392354124748;-0,0;0,0;-0,0;756,5392354124748;-0,0
4528;0,07998000000000001;517,102615694165;0,0;-0,0;-0,0;517,102615694165;-0,0
4529;0,08392000000000001;225,35211267605635;-0,0;0,0;-0,0;225,35211267605635;-0,0
4530;0,1021;62,37424547283702;0,0;0,0;-0,0;62,37424547283702;-0,0
4531;0,12276999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4532;0,12334;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4533;0,11665;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4534;0,10095;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4535;0,09715;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4536;0,08685;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4537;0,08386;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4538;0,08465;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4539;0,0851;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4540;0,09615;52,31388329979879;0,0;-0,0;-0,0;52,31388329979879;-0,0
4541;0,11366;164,98993963782698;0,0;0,0;-0,0;164,98993963782698;-0,0
4542;0,11646;488,93360160965796;0,0;-0,0;-0,0;488,93360160965796;-0,0
4543;0,11359;822,9376257545271;0,0;0,0;-0,0;822,9376257545271;-0,0
4544;0,09566;1100,6036217303824;-0,0;0,0;-0,0;1100,6036217303824;-0,0
4545;0,08468;1297,7867203219316;0,0;-0,0;-0,0;1297,7867203219316;-0,0
4546;0,07776999999999999;1398,3903420523138;0,0;0,0;-0,0;1398,3903420523138;-0,0
4547;0,06567;1348,0885311871227;0,0;-0,0;-0,0;1348,0885311871227;-0,0
4548;0,046689999999999995;1175,050301810865;0,0;-0,0;-0,0;1175,050301810865;-0,0
4549;0,03778;923,5412474849095;0,0;0,0;-0,0;923,5412474849095;-0,0
4550;0,04832;698,189134808853;0,0;0,0;-0,0;698,189134808853;-0,0
4551;0,07113;555,3319919517103;-0,0;0,0;-0,0;555,3319919517103;-0,0
4552;0,08473;392,35412474849096;0,0;-0,0;-0,0;392,35412474849096;-0,0
4553;0,09901;229,37625754527164;0,0;-0,0;-0,0;229,37625754527164;-0,0
4554;0,11598;64,38631790744466;0,0;0,0;-0,0;64,38631790744466;-0,0
4555;0,13534000000000002;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4556;0,13824;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4557;0,11979000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4558;0,10490000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4559;0,10091;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4560;0,09573000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4561;0,0891;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4562;0,08645;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4563;0,08796999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4564;0,09862;44,265593561368206;0,0;0,0;-0,0;44,265593561368206;-0,0
4565;0,10761;152,91750503018108;0,0;-0,0;-0,0;152,91750503018108;-0,0
4566;0,10723;484,90945674044264;0,0;-0,0;-0,0;484,90945674044264;-0,0
4567;0,10535;818,9134808853119;0,0;0,0;-0,0;818,9134808853119;-0,0
4568;0,0889;1092,5553319919518;-0,0;0,0;-0,0;1092,5553319919518;-0,0
4569;0,082;1289,738430583501;0,0;-0,0;-0,0;1289,738430583501;-0,0
4570;0,06533;1398,3903420523138;0,0;0,0;-0,0;1398,3903420523138;-0,0
4571;0,045219999999999996;1430,5835010060362;0,0;-0,0;-0,0;1430,5835010060362;-0,0
4572;0,039509999999999997;1325,9557344064388;0,0;0,0;-0,0;1325,9557344064388;-0,0
4573;0,039549999999999995;1205,2313883299798;0,0;-0,0;-0,0;1205,2313883299798;-0,0
4574;0,05671;1006,0362173038229;0,0;0,0;-0,0;1006,0362173038229;-0,0
4575;0,0768;752,5150905432596;0,0;-0,0;-0,0;752,5150905432596;-0,0
4576;0,0864;496,98189134808854;0,0;-0,0;-0,0;496,98189134808854;-0,0
4577;0,1002;213,27967806841045;0,0;-0,0;-0,0;213,27967806841045;-0,0
4578;0,11439;62,37424547283702;0,0;0,0;-0,0;62,37424547283702;-0,0
4579;0,13466999999999998;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4580;0,13269999999999998;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4581;0,12088;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4582;0,10769;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4583;0,10475;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4584;0,09956999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4585;0,095;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4586;0,09068999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4587;0,09153;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4588;0,0994;48,289738430583505;0,0;0,0;-0,0;48,289738430583505;-0,0
4589;0,10740999999999999;162,97786720321932;0,0;-0,0;-0,0;162,97786720321932;-0,0
4590;0,10592;448,69215291750504;0,0;-0,0;-0,0;448,69215291750504;-0,0
4591;0,10518000000000001;672,0321931589538;0,0;0,0;-0,0;672,0321931589538;-0,0
4592;0,0933;889,3360160965794;0,0;-0,0;-0,0;889,3360160965794;-0,0
4593;0,0829;1167,0020120724346;0,0;-0,0;-0,0;1167,0020120724346;-0,0
4594;0,07315;1285,7142857142858;0,0;0,0;-0,0;1285,7142857142858;-0,0
4595;0,06382;1342,0523138832998;0,0;-0,0;-0,0;1342,0523138832998;-0,0
4596;0,042159999999999996;1313,8832997987927;0,0;-0,0;-0,0;1313,8832997987927;-0,0
4597;0,03204;1203,2193158953721;0,0;0,0;-0,0;1203,2193158953721;-0,0
4598;0,0381;1020,1207243460765;0,0;0,0;-0,0;1020,1207243460765;-0,0
4599;0,05955;766,599597585513;-0,0;0,0;-0,0;766,599597585513;-0,0
4600;0,08315;462,77665995975855;0,0;-0,0;-0,0;462,77665995975855;-0,0
4601;0,08644;205,23138832997986;0,0;-0,0;-0,0;205,23138832997986;-0,0
4602;0,10193;54,325955734406435;0,0;0,0;-0,0;54,325955734406435;-0,0
4603;0,1175;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4604;0,11808;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4605;0,1138;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4606;0,10382;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4607;0,11223000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4608;0,10457;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4609;0,10368000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4610;0,0974;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4611;0,09333;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4612;0,08993999999999999;50,30181086519115;0,0;-0,0;-0,0;50,30181086519115;-0,0
4613;0,08527;164,98993963782698;0,0;0,0;-0,0;164,98993963782698;-0,0
4614;0,08798;480,8853118712273;0,0;-0,0;-0,0;480,8853118712273;-0,0
4615;0,0838;794,7686116700202;0,0;0,0;-0,0;794,7686116700202;-0,0
4616;0,05986;1022,1327967806841;0,0;-0,0;-0,0;1022,1327967806841;-0,0
4617;0,01819;1150,9054325955733;0,0;-0,0;-0,0;1150,9054325955733;-0,0
4618;0,003;1110,6639839034206;0,0;-0,0;-0,0;1110,6639839034206;-0,0
4619;0,00022;1020,1207243460765;0,0;-0,0;-0,0;1020,1207243460765;-0,0
4620;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
4621;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
4622;0,00022;921,5291750503019;0,0;-0,0;-0,0;921,5291750503019;-0,0
4623;0,01973;583,5010060362173;0,0;-0,0;-0,0;583,5010060362173;-0,0
4624;0,07389;364,1851106639839;0,0;-0,0;-0,0;364,1851106639839;-0,0
4625;0,1062;201,2072434607646;0,0;-0,0;-0,0;201,2072434607646;-0,0
4626;0,1092;60,36217303822937;0,0;0,0;-0,0;60,36217303822937;-0,0
4627;0,12;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4628;0,12502;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4629;0,125;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4630;0,11542;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4631;0,11535;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4632;0,10914;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4633;0,10842;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4634;0,10735;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4635;0,10464;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4636;0,10085;26,156941649899395;0,0;-0,0;-0,0;26,156941649899395;-0,0
4637;0,0958;136,82092555331994;0,0;-0,0;-0,0;136,82092555331994;-0,0
4638;0,09218000000000001;327,9678068410463;0,0;-0,0;-0,0;327,9678068410463;-0,0
4639;0,08794;505,0301810865191;0,0;-0,0;-0,0;505,0301810865191;-0,0
4640;0,05762;712,2736418511066;0,0;-0,0;-0,0;712,2736418511066;-0,0
4641;0,00428;949,6981891348088;0,0;-0,0;-0,0;949,6981891348088;-0,0
4642;5e-05;1120,724346076459;0,0;-0,0;-0,0;1120,724346076459;-0,0
4643;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
4644;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
4645;0,0;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4646;0,0;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4647;0,0023599999999999997;736,4185110663983;0,0;-0,0;-0,0;736,4185110663983;-0,0
4648;0,0734;458,7525150905433;0,0;-0,0;-0,0;458,7525150905433;-0,0
4649;0,10061;223,3400402414487;0,0;-0,0;-0,0;223,3400402414487;-0,0
4650;0,11374;62,37424547283702;0,0;0,0;-0,0;62,37424547283702;-0,0
4651;0,12;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4652;0,1277;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4653;0,12694;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4654;0,11541;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4655;0,11402;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4656;0,10401;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4657;0,09817000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4658;0,09494;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4659;0,09931999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4660;0,10893000000000001;44,265593561368206;0,0;0,0;-0,0;44,265593561368206;-0,0
4661;0,11787;132,79678068410462;0,0;-0,0;-0,0;132,79678068410462;-0,0
4662;0,12162;293,76257545271625;0,0;-0,0;-0,0;293,76257545271625;-0,0
4663;0,11206;364,1851106639839;0,0;-0,0;-0,0;364,1851106639839;-0,0
4664;0,09243000000000001;259,5573440643863;0,0;0,0;-0,0;259,5573440643863;-0,0
4665;0,08458;382,2937625754527;0,0;-0,0;-0,0;382,2937625754527;-0,0
4666;0,07967;820,9255533199195;0,0;-0,0;-0,0;820,9255533199195;-0,0
4667;0,07098;1209,255533199195;0,0;0,0;-0,0;1209,255533199195;-0,0
4668;0,06417;1116,7002012072435;-0,0;0,0;-0,0;1116,7002012072435;-0,0
4669;0,05715;923,5412474849095;-0,0;0,0;-0,0;923,5412474849095;-0,0
4670;0,05582;748,4909456740443;-0,0;0,0;-0,0;748,4909456740443;-0,0
4671;0,0711;525,1509054325956;0,0;0,0;-0,0;525,1509054325956;-0,0
4672;0,08458;436,61971830985914;0,0;0,0;-0,0;436,61971830985914;-0,0
4673;0,09894;211,26760563380282;0,0;-0,0;-0,0;211,26760563380282;-0,0
4674;0,11011;56,33802816901409;-0,0;0,0;-0,0;56,33802816901409;-0,0
4675;0,13999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4676;0,14157;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4677;0,12614;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4678;0,11515;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4679;0,1061;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4680;0,10306;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4681;0,09386;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4682;0,08828;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4683;0,08712;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4684;0,093;8,048289738430583;0,0;0,0;-0,0;8,048289738430583;-0,0
4685;0,11033;104,62776659959758;0,0;-0,0;-0,0;104,62776659959758;-0,0
4686;0,11341;329,97987927565396;0,0;-0,0;-0,0;329,97987927565396;-0,0
4687;0,10686;752,5150905432596;0,0;-0,0;-0,0;752,5150905432596;-0,0
4688;0,09082;1090,543259557344;0,0;0,0;-0,0;1090,543259557344;-0,0
4689;0,07767;1309,8591549295775;0,0;-0,0;-0,0;1309,8591549295775;-0,0
4690;0,065;1432,5955734406439;0,0;-0,0;-0,0;1432,5955734406439;-0,0
4691;0,05919;1472,8370221327966;0,0;0,0;-0,0;1472,8370221327966;-0,0
4692;0,047259999999999996;1428,5714285714284;0,0;-0,0;-0,0;1428,5714285714284;-0,0
4693;0,0402;1287,7263581488933;0,0;0,0;-0,0;1287,7263581488933;-0,0
4694;0,042570000000000004;1024,1448692152917;0,0;-0,0;-0,0;1024,1448692152917;-0,0
4695;0,065;722,3340040241449;0,0;-0,0;-0,0;722,3340040241449;-0,0
4696;0,08487;424,54728370221324;0,0;-0,0;-0,0;424,54728370221324;-0,0
4697;0,10154;203,21931589537223;0,0;-0,0;-0,0;203,21931589537223;-0,0
4698;0,10815000000000001;60,36217303822937;0,0;0,0;-0,0;60,36217303822937;-0,0
4699;0,11978;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4700;0,14199;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4701;0,12128;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4702;0,11245000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4703;0,09763;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4704;0,09398999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4705;0,08667;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4706;0,08343;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4707;0,08426;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4708;0,09040999999999999;28,169014084507044;0,0;0,0;-0,0;28,169014084507044;-0,0
4709;0,10574;148,89336016096578;0,0;-0,0;-0,0;148,89336016096578;-0,0
4710;0,11263;362,17303822937623;0,0;-0,0;-0,0;362,17303822937623;-0,0
4711;0,11192;649,8993963782697;0,0;-0,0;-0,0;649,8993963782697;-0,0
4712;0,10421;961,7706237424546;0,0;-0,0;-0,0;961,7706237424546;-0,0
4713;0,08979999999999999;1044,2655935613682;0,0;-0,0;-0,0;1044,2655935613682;-0,0
4714;0,08565;903,420523138833;0,0;-0,0;-0,0;903,420523138833;-0,0
4715;0,08195999999999999;824,9496981891348;0,0;0,0;-0,0;824,9496981891348;-0,0
4716;0,07862000000000001;945,6740442655935;0,0;-0,0;-0,0;945,6740442655935;-0,0
4717;0,06806;824,9496981891348;0,0;0,0;-0,0;824,9496981891348;-0,0
4718;0,0692;748,4909456740443;0,0;-0,0;-0,0;748,4909456740443;-0,0
4719;0,08086;589,5372233400402;0,0;-0,0;-0,0;589,5372233400402;-0,0
4720;0,08909;454,72837022132796;0,0;0,0;-0,0;454,72837022132796;-0,0
4721;0,09548999999999999;223,3400402414487;0,0;-0,0;-0,0;223,3400402414487;-0,0
4722;0,10837000000000001;62,37424547283702;0,0;-0,0;-0,0;62,37424547283702;-0,0
4723;0,11972;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4724;0,12904;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4725;0,12071;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4726;0,11055;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4727;0,10376;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4728;0,09833;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4729;0,08996;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4730;0,08481;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4731;0,08576;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4732;0,089;40,241448692152915;-0,0;0,0;-0,0;40,241448692152915;-0,0
4733;0,10405;154,92957746478874;0,0;-0,0;-0,0;154,92957746478874;-0,0
4734;0,11033;412,4748490945674;0,0;-0,0;-0,0;412,4748490945674;-0,0
4735;0,10592;804,8289738430584;0,0;-0,0;-0,0;804,8289738430584;-0,0
4736;0,09309999999999999;1094,5674044265595;0,0;0,0;-0,0;1094,5674044265595;-0,0
4737;0,085;1293,7625754527164;0,0;-0,0;-0,0;1293,7625754527164;-0,0
4738;0,07707;1416,4989939637826;0,0;-0,0;-0,0;1416,4989939637826;-0,0
4739;0,07017;1456,7404426559356;0,0;0,0;-0,0;1456,7404426559356;-0,0
4740;0,05526;1418,5110663983903;0,0;-0,0;-0,0;1418,5110663983903;-0,0
4741;0,04978;1305,8350100603623;0,0;0,0;-0,0;1305,8350100603623;-0,0
4742;0,06618;1116,7002012072435;0,0;-0,0;-0,0;1116,7002012072435;-0,0
4743;0,07479000000000001;851,1066398390342;0,0;-0,0;-0,0;851,1066398390342;-0,0
4744;0,08270999999999999;533,1991951710262;0,0;0,0;-0,0;533,1991951710262;-0,0
4745;0,09498000000000001;217,30382293762574;0,0;-0,0;-0,0;217,30382293762574;-0,0
4746;0,10973000000000001;50,30181086519115;0,0;0,0;-0,0;50,30181086519115;-0,0
4747;0,12075;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4748;0,132;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4749;0,12507;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4750;0,11418;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4751;0,10679999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4752;0,09915;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4753;0,09536;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4754;0,09637000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4755;0,09866;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4756;0,10823;44,265593561368206;0,0;0,0;-0,0;44,265593561368206;-0,0
4757;0,11592;162,97786720321932;0,0;-0,0;-0,0;162,97786720321932;-0,0
4758;0,11617;356,1368209255533;0,0;-0,0;-0,0;356,1368209255533;-0,0
4759;0,10939;567,4044265593561;0,0;-0,0;-0,0;567,4044265593561;-0,0
4760;0,09813;748,4909456740443;0,0;-0,0;-0,0;748,4909456740443;-0,0
4761;0,08498;933,6016096579477;0,0;-0,0;-0,0;933,6016096579477;-0,0
4762;0,08202;1062,374245472837;0,0;-0,0;-0,0;1062,374245472837;-0,0
4763;0,08;1104,6277665995976;0,0;0,0;-0,0;1104,6277665995976;-0,0
4764;0,07302;1050,301810865191;0,0;0,0;-0,0;1050,301810865191;-0,0
4765;0,0712;909,4567404426559;0,0;0,0;-0,0;909,4567404426559;-0,0
4766;0,07268000000000001;780,6841046277666;0,0;0,0;-0,0;780,6841046277666;-0,0
4767;0,07998999999999999;613,682092555332;0,0;-0,0;-0,0;613,682092555332;-0,0
4768;0,08406999999999999;448,69215291750504;0,0;-0,0;-0,0;448,69215291750504;-0,0
4769;0,09992;219,3158953722334;-0,0;0,0;-0,0;219,3158953722334;-0,0
4770;0,12;56,33802816901409;0,0;-0,0;-0,0;56,33802816901409;-0,0
4771;0,14655;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4772;0,14443999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4773;0,12588;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4774;0,11348;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4775;0,1076;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4776;0,10535;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4777;0,10319;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4778;0,10163;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4779;0,09838;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4780;0,09369;42,25352112676057;0,0;0,0;-0,0;42,25352112676057;-0,0
4781;0,09839;158,95372233400403;0,0;-0,0;-0,0;158,95372233400403;-0,0
4782;0,08689;364,1851106639839;0,0;-0,0;-0,0;364,1851106639839;-0,0
4783;0,07889;621,7303822937625;0,0;-0,0;-0,0;621,7303822937625;-0,0
4784;0,05298;921,5291750503019;0,0;-0,0;-0,0;921,5291750503019;-0,0
4785;0,01;1177,0623742454727;0,0;-0,0;-0,0;1177,0623742454727;-0,0
4786;0,00065;1261,5694164989939;0,0;-0,0;0,0;1261,5694164989939;-0,0
4787;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
4788;-1e-05;-0,0;0,0;0,0;-0,0;0,0;-0,0
4789;0,0;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4790;0,0020800000000000003;750,5030181086519;0,0;-0,0;-0,0;750,5030181086519;-0,0
4791;0,02933;537,2233400402415;0,0;-0,0;-0,0;537,2233400402415;-0,0
4792;0,07684999999999999;358,14889336016097;0,0;0,0;-0,0;358,14889336016097;-0,0
4793;0,0984;154,92957746478874;0,0;-0,0;-0,0;154,92957746478874;-0,0
4794;0,11447;8,048289738430583;0,0;-0,0;-0,0;8,048289738430583;-0,0
4795;0,11287;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4796;0,10808;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4797;0,10563;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4798;0,09806999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4799;0,09129000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4800;0,08893999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4801;0,08927;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4802;0,10041;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4803;0,1017;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4804;0,09827;8,048289738430583;0,0;-0,0;-0,0;8,048289738430583;-0,0
4805;0,09720000000000001;50,30181086519115;0,0;0,0;-0,0;50,30181086519115;-0,0
4806;0,08059000000000001;189,1348088531187;-0,0;0,0;-0,0;189,1348088531187;-0,0
4807;0,07786;635,8148893360161;0,0;-0,0;-0,0;635,8148893360161;-0,0
4808;0,04458;1018,1086519114688;0,0;0,0;-0,0;1018,1086519114688;-0,0
4809;0,00904;1231,3883299798792;0,0;-0,0;-0,0;1231,3883299798792;-0,0
4810;0,00207;1295,774647887324;0,0;-0,0;0,0;1295,774647887324;-0,0
4811;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
4812;-1e-05;-0,0;0,0;0,0;-0,0;0,0;-0,0
4813;0,0;-0,0;-0,0;0,0;-0,0;0,0;-0,0
4814;0,009089999999999999;515,0905432595573;0,0;-0,0;-0,0;515,0905432595573;-0,0
4815;0,06933;215,2917505030181;0,0;0,0;-0,0;215,2917505030181;-0,0
4816;0,09273999999999999;98,59154929577466;0,0;0,0;-0,0;98,59154929577466;-0,0
4817;0,10026;62,37424547283702;0,0;-0,0;-0,0;62,37424547283702;-0,0
4818;0,112;38,22937625754527;0,0;0,0;-0,0;38,22937625754527;-0,0
4819;0,116;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4820;0,11501;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4821;0,11485;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4822;0,10504999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4823;0,08708;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
4824;0,07973000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
4825;0,08348;-0,0;0,0;0,0;-0,0;-0,0;-0,0
